#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DNEGSCER	YPL024W	RMI1	Q02685	-	-	Subunit of the RecQ (Sgs1p) - Topo III (Top3p) complex; stimulates superhelical relaxing, DNA catenation/decatenation and ssDNA binding activities of Top3p; involved in response to DNA damage; functions in S phase-mediated cohesion establishment via a pathway involving the Ctf18-RFC complex and Mrc1p; stimulates Top3p DNA catenation/decatenation activity; null mutants display increased rates of recombination and delayed S phase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR025W	SNF7	P39929	-	-	One of four subunits of the ESCRT-III complex; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway; recruited from the cytoplasm to endosomal membranes; ESCRT-III stands for endosomal sorting complex required for transport III 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL129W	NRK1	P53915	-	-	Nicotinamide riboside kinase; catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL142W	RRP40	Q08285	-	-	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain both S1 and KH RNA binding domains; mutations in the human homolog, EXOSC3, cause pontocerebellar hypoplasia with motor neuron degeneration 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR410C	STE14	P32584	-	-	Farnesyl cysteine-carboxyl methyltransferase; mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum, localizes to the ER membrane 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR033C	TIM21	P53220	-	-	Nonessential component of the TIM23 complex; interacts with the Translocase of the Outer Mitochondrial membrane (TOM complex) and with respiratory enzymes; may regulate the Translocase of the Inner Mitochondrial membrane (TIM23 complex) activity 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR036C	CAX4	P53223	-	-	Dolichyl pyrophosphate (Dol-P-P) phosphatase; has a luminally oriented active site in the ER; cleaves the anhydride linkage in Dol-P-P; required for Dol-P-P-linked oligosaccharide intermediate synthesis and protein N-glycosylation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR247W	CPD1	P53314	-	-	Cyclic nucleotide phosphodiesterase; hydrolyzes ADP-ribose 1'', 2''-cyclic phosphate to ADP-ribose 1''-phosphate; may have a role in tRNA splicing; no detectable phenotype is conferred by null mutation or by overexpression; protein abundance increases in response to DNA replication stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR135C	MCM22	P47167	-	-	Outer kinetochore protein and component of the Ctf3 subcomplex; binds to centromeric DNA in a Ctf19p-dependent manner; involved in chromosome segregation and minichromosome maintenance; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-K and fission yeast sim4 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL096W	CWP1	P28319	-	-	Cell wall mannoprotein that localizes to birth scars of daughter cells; linked to a beta-1,3- and beta-1,6-glucan heteropolymer through a phosphodiester bond; required for propionic acid resistance 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR063W	RIM9	Q04734	-	-	Plasma membrane protein of unknown function; involved in the proteolytic activation of Rim101p in response to alkaline pH; interacts with Rim21p and Dfg16p to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; has similarity to A	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL059C	RAD59	Q12223	-	-	Protein involved DNA double-strand break repair; repairs breaks in DNA during vegetative growth via recombination and single-strand annealing; anneals complementary single-stranded DNA; forms nuclear foci upon DNA replication stress; required for loading of Rad52p to DSBs; regulates replication fork progression in DNA ligase I-deficient cells; paralog of Rad52p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR383C	NKP1	Q12493	-	-	Central kinetochore protein and subunit of the Ctf19 complex; mutants have elevated rates of chromosome loss; orthologous to fission yeast kinetochore protein fta4 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YFL031W	HAC1	P41546	-	-	Basic leucine zipper (bZIP) transcription factor (ATF/CREB1 homolog); regulates the unfolded protein response, via UPRE binding, and membrane biogenesis; ER stress-induced splicing pathway facilitates efficient Hac1p synthesis; two functional forms of Hac1p are produced; translation initiation is repressed under non-stress conditions; protein abundance increases in response to DNA replication stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR013C	ARD1	P07347	-	-	Subunit of protein N-terminal acetyltransferase NatA; NatA comprises Nat1p, Ard1p, Nat5p; acetylates many proteins to influence telomeric silencing, cell cycle, heat-shock resistance, mating, sporulation, early stages of mitophagy; protein abundance increases under DNA replication stress; mutations in human homolog X-linked NAA10 lead to Ogden syndrome (S37P) and intellectual disability (R116W); expression of human NAA10 and NAA15 can complement ard1 nat1 double mutant 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL063C	MRPL8	P22353	-	-	Mitochondrial ribosomal protein of the large subunit 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL121C	RPE1	P46969	-	-	D-ribulose-5-phosphate 3-epimerase; catalyzes a reaction in the non-oxidative part of the pentose-phosphate pathway; mutants are sensitive to oxidative stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR390W-A	CCW14	O13547	-	-	Covalently linked cell wall glycoprotein; present in the inner layer of the cell wall 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR156C	TPP1	Q03796	-	-	DNA 3'-phosphatase; functions in repair of endogenous damage of double-stranded DNA, activity is specific for removal of 3' phosphates at strand breaks; similar to the l-2-haloacid dehalogenase superfamily; homolog of human polynucleotide kinase/3'-phosphatase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL099C	OCA1	P50946	-	-	Putative protein tyrosine phosphatase; required for cell cycle arrest in response to oxidative damage of DNA 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR126C	IAH1	P41734	-	-	Isoamyl acetate-hydrolyzing esterase; required in balance with alcohol acetyltransferase to maintain optimal amounts of isoamyl acetate, which is particularly important in sake brewing 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL213W	LEA1	Q08963	-	-	Component of U2 snRNP complex; disruption causes reduced U2 snRNP levels; physically interacts with Msl1p; putative homolog of human U2A' snRNP protein 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR533C	HSP31	Q04432	-	-	Methylglyoxalase that converts methylglyoxal to D-lactate; involved in oxidative stress resistance, diauxic shift, and stationary phase survival; has similarity to E	Saccharomyces cerevisiae	559292	-
DNEGSCER	YFR043C	IRC6	P43615	-	-	Clathrin coat accessory factor; involved in clathrin-mediated vesicle trafficking; may function to link the AP-1 clathrin adaptor complex with the Rab GTPase Ypt31p; has structural similarity to G-proteins; mouse homolog Aagab (p34) functionally complements irc6 null mutation; null mutant displays increased levels of spontaneous Rad52p foci 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL053W	PRM8	P53174	-	-	Pheromone-regulated protein; contains with 2 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; forms a complex with Prp9p in the ER; member of DUP240 gene family; PRM8 has a paralog, PRM9, that arose from a segmental duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR185C	PFS1	P38872	-	-	Sporulation protein required for prospore membrane formation; required for prospore membrane formation at selected spindle poles; ensures functionality of all four spindle pole bodies during meiosis II; not required for meiotic recombination or meiotic chromosome segregation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR188C	MRPS17	Q03246	-	-	Mitochondrial ribosomal protein of the small subunit 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR322C	SNO4	Q04902	-	-	Possible chaperone and cysteine protease; required for transcriptional reprogramming during the diauxic shift and for survival in stationary phase; similar to bacterial Hsp31 and yeast Hsp31p, Hsp32p, and Hsp33p; DJ-1/ThiJ/PfpI superfamily member; predicted involvement in pyridoxine metabolism; induced by mild heat stress and copper deprivation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNR057C	BIO4	P53630	-	-	Dethiobiotin synthetase; catalyzes the third step in the biotin biosynthesis pathway; BIO4 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria; expression appears to be repressed at low iron levels 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL110W	SHR5	P41912	-	-	Palmitoyltransferase subunit; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; palmitoylation is required for Ras2p membrane localization; Palmitoyltransferase is composed of Shr5p and Erf2 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR391C	HSP33	Q08914	-	-	Possible chaperone and cysteine protease; required for transcriptional reprogramming during the diauxic shift and for survival in stationary phase; similar to E	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL280W	HSP32	Q08992	-	-	Possible chaperone and cysteine protease; required for transcriptional reprogramming during the diauxic shift and for survival in stationary phase; similar to E	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR181C	RPS6B	P0CX38	-	-	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S6, no bacterial homolog; phosphorylated on S233 by Ypk3p in a TORC1-dependent manner, and on S232 in a TORC1/2-dependent manner by Ypk1/2/3p; RPS6B has a paralog, RPS6A, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR162C	NBP2	Q12163	-	-	Protein involved in the HOG (high osmolarity glycerol) pathway; negatively regulates Hog1p by recruitment of phosphatase Ptc1p the Pbs2p-Hog1p complex; interacts with Bck1p and down regulates the cell wall integrity pathway; found in the nucleus and cytoplasm, contains an SH3 domain and a Ptc1p binding domain (PBM) 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR099W	YUH1	P35127	-	-	Ubiquitin C-terminal hydrolase; cleaves ubiquitin-protein fusions to generate monomeric ubiquitin; hydrolyzes the peptide bond at the C-terminus of ubiquitin; also the major processing enzyme for the ubiquitin-like protein Rub1p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL009W	MRT4	P33201	-	-	Protein involved in mRNA turnover and ribosome assembly; required at post-transcriptional step for efficient retrotransposition; localizes to the nucleolus 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL147C	PEX11	Q12462	-	-	Peroxisomal protein required for medium-chain fatty acid oxidation; also required for peroxisome proliferation, possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR214C	SPR2	-	-	-	Putative spore wall protein; expression increases during sporulation; not an essential gene; YOR214C has a paralog, SPO19, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL090C	RPS6A	P0CX37	-	-	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S6, no bacterial homolog; phosphorylated on S233 by Ypk3p in a TORC1-dependent manner, and on S232 in a TORC1/2-dependent manner by Ypk1/2/3p; RPS6A has a paralog, RPS6B, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	Q0160	SCEI	P03882	-	-	I-SceI DNA endonuclease; encoded by the mitochondrial group I intron of the 21S_rRNA gene; mediates gene conversion that propagates the intron into intron-less copies of the 21S_rRNA gene 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YAR027W	UIP3	P39547	-	-	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR275W	BSC2	Q05611	-	-	Protein of unknown function; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; null mutant displays increased translation rate and increased readthrough of premature stop codons; BSC2 has a paralog, IRC23, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL020C	GET1	P53192	-	-	Subunit of the GET complex; involved in insertion of proteins into the ER membrane; required for the retrieval of HDEL proteins from the Golgi to the ER in an ERD2 dependent fashion and for normal mitochondrial morphology and inheritance 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL198W	YIP4	P53093	-	-	Protein that interacts with Rab GTPases; localized to late Golgi vesicles; computational analysis of large-scale protein-protein interaction data suggests a possible role in vesicle-mediated transport 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR050W	ISY1	P21374	-	-	Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of spliceosome containing U2, U5, and U6 snRNAs; interacts with Prp16p to modulate splicing fidelity; isy1 syf2 cells have defective spindles 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YAR033W	MST28	P39552	-	-	Putative integral membrane protein, involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles; MST28 has a paralog, MST27, that arose from a segmental duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL051W	MST27	P53176	-	-	Putative integral membrane protein, involved in vesicle formation; forms complex with Mst28p; member of DUP240 gene family; binds COPI and COPII vesicles; MST27 has a paralog, MST28, that arose from a segmental duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIR038C	GTT1	P40582	-	-	ER associated glutathione S-transferase; capable of homodimerization; glutathione transferase for Yvc1p vacuolar cation channel; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p, Grx1p, and Grx2p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL192C	SOP4	P39543	-	-	ER-membrane protein; subunit of evolutionarily conserved EMC (Endoplasmic Reticulum Membrane Complex) implicated in ERAD (ER-associated degradation) and proper assembly of multi-pass transmembrane (TM) proteins; EMC acts in yeast as an ER-mitochondria tether that interacts with outer membrane protein Tom5 of TOM (Translocase of the Mitochondrial Outer Membrane) complex; suppressor of pma1-7, deletion of SOP4 slows down export of wild-type Pma1p and Pma1-7 from the ER 	Saccharomyces cerevisiae	559292	-
