#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DEG2001	DEG20011002	MYO2	P19524	GI:6324902	-	One of two type V myosin motors (along with MYO4) involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011003	SCD5	P34758	GI:6324905	-	Protein required for normal cortical actin organization and endocytosis; multicopy suppressor of clathrin deficiency; acts as a targeting subunit for protein phosphatase type 1	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011004	ALA1	P40825	GI:6324911	-	Cytoplasmic and mitochondrial alanyl-tRNA synthetase, required for protein synthesis; point mutation (cdc64-1 allele) causes cell cycle arrest at G1; lethality of null mutation is functionally complemented by human homolog	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011005	KRE5	P22023	GI:6324912	-	Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011006	RPA43	P46669	GI:6324916	-	RNA polymerase I subunit A43	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011007	RPA190	P10964	GI:6324917	-	RNA polymerase I subunit; largest subunit of RNA polymerase I	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011008	SOG2	Q08817	GI:6324929	-	Key component of the RAM signaling network, required for proper cell morphogenesis and cell separation after mitosis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011009	PRT1	P06103	GI:6324937	-	Subunit of the core complex of translation initiation factor 3(eIF3), essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011010	PRE10	P21242	GI:6324938	-	Alpha 7 subunit of the 20S proteasome	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011011	MRS6	P32864	GI:6324946	-	Rab escort protein, forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011012	NDD1	Q08887	GI:6324948	-	Transcriptional activator essential for nuclear division; localized to the nucleus; essential component of the mechanism that activates the expression of a set of late-S-phase-specific genes	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011013	NUD1	P32336	GI:6324949	-	Component of the spindle pole body outer plaque, required for exit from mitosis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011014	TFC8	Q12308	GI:6325250	-	One of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; linker between TauB and TauA domains; human homolog is TFIIIC-90	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011015	RET3	P53600	GI:6325247	-	Zeta subunit of the coatomer complex (COPI), which coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011016	TAF3	Q12297	GI:6325246	-	TFIID subunit (47 kDa), involved in promoter binding and RNA polymerase II transcription initiation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011017	RRP12	Q12754	GI:6325245	-	Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; contains HEAT-repeats	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011018	SWI1	P09547	GI:6325241	-	Subunit of the SWI/SNF chromatin remodeling complex, which regulates transcription by remodeling chromosomes; required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2; can form the prion [SWI+]	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011019	ULP1	Q02724	GI:6325237	-	Ubl (ubiquitin-like protein)-specific protease that cleaves Smt3p protein conjugates; specifically required for cell cycle progression; associates with nucleoporins and may interact with septin rings during telophase	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011020	ERG10	P41338	GI:6325229	-	Acetyl-CoA C-acetyltransferase (acetoacetyl-CoA thiolase), cytosolic enzyme that transfers an acetyl group from one acetyl-CoA molecule to another, forming acetoacetyl-CoA; involved in the first step in mevalonate biosynthesis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011021	NOP4	P37838	GI:6325213	-	Nucleolar protein, essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011022	TIM50	Q02776	GI:6325194	-	Constituent of the mitochondrial inner membrane presequence translocase (TIM23 complex); may promote binding of incoming precursor proteins to the intermembrane space domain of Tom22p during translocation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011023	GCR1	P07261	GI:6325182	-	Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011024	GPI2	P46961	GI:6325181	-	Protein involved in the synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-C protein	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011025	MOT1	P32333	GI:6325175	-	Essential abundant protein involved in regulation of transcription, removes Spt15p (TBP) from DNA via its C-terminal ATPase activity, forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011026	SEN54	Q02825	GI:6325174	-	Subunit of the tRNA splicing endonuclease, which is composed of Sen2p, Sen15p, Sen34p, and Sen54p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011027	SEC16	P48415	GI:6325172	-	COPII vesicle coat protein required for ER transport vesicle budding and autophagosome formation; Sec16p is bound to the periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p, Sec24p and Sec31p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011028	NOG1	Q02892	GI:6325164	-	Putative GTPase that associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011029	SEC62	P21825	GI:41629689	-	Essential subunit of Sec63 complex (Sec63p, Sec62p, Sec66p and Sec72p); with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011030	IDI1	P15496	GI:6325140	-	Isopentenyl diphosphate:dimethylallyl diphosphate isomerase (IPP isomerase), catalyzes an essential activation step in the isoprenoid biosynthetic pathway; required for viability	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011031	TFB2	Q02939	GI:6325135	-	Subunit of TFIIH and nucleotide excision repair factor 3 complexes, involved in transcription initiation, required for nucleotide excision repair, similar to 52 kDa subunit of human TFIIH	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011032	SPC29	P33419	GI:6325133	-	Inner plaque spindle pole body (SPB) component, links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011033	NAN1	Q02931	GI:6325131	-	U3 snoRNP protein, component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011034	TBF1	Q02457	GI:6325129	-	Telobox-containing general regulatory factor; binds to TTAGGG repeats within subtelomeric anti-silencing regions (STARs) and possibly throughout the genome and mediates their insulating capacity by blocking silent chromatin propagation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011035	RPL5	P26321	GI:6325126	-	Protein component of the large (60S) ribosomal subunit with similarity to E. coli L18 and rat L5 ribosomal proteins; binds 5S rRNA and is required for 60S subunit assembly	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011036	GIP3	Q03016	GI:6325121	-	Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes, based on co-purification experiments	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011037	RPL33A	P05744	GI:6325114	-	N-terminally acetylated ribosomal protein L37 of the large (60S) ribosomal subunit, nearly identical to Rpl33Bp and has similarity to rat L35a; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011038	NOP53	Q12080	GI:6325111	-	Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p; null mutant is viable but growth is severely impaired	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011039	PRP46	Q12417	GI:6325106	-	Splicing factor that is found in the Cef1p subcomplex of the spliceosome	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011040	RAD53	P22216	GI:6325104	-	Protein kinase, required for cell-cycle arrest in response to DNA damage; activated by trans autophosphorylation when interacting with hyperphosphorylated Rad9p; also interacts with ARS1 and plays a role in initiation of DNA replication	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011041	CDC60	P26637	GI:6325097	-	Cytosolic leucyl tRNA synthetase, ligates leucine to the appropriate tRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011042	MEX67	Q99257	GI:6325088	-	Poly(A)RNA binding protein involved in nuclear mRNA export, component of the nuclear pore; ortholog of human TAP	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011043	SPT14	P32363	GI:9755344	-	UDP-GlcNAc-binding and catalytic subunit of the enzyme that mediates the first step in glycosylphosphatidylinositol (GPI) biosynthesis, mutations cause defects in transcription and in biogenesis of cell wall proteins	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011044	NAB3	P38996	GI:6325066	-	Single stranded RNA binding protein; acidic ribonucleoprotein; required for termination of non-poly(A) transcripts and efficient splicing; interacts with Nrd1p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011045	TPK2	P06245	GI:6325053	-	cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; inhibited by regulatory subunit Bcy1p in the absence of cAMP; partially redundant with Tpk1p and Tpk3p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011046	HRR25	P29295	GI:6325052	-	Protein kinase involved in regulating diverse events including vesicular trafficking, DNA repair, and chromosome segregation; binds the CTD of RNA pol II; homolog of mammalian casein kinase 1delta (CK1delta)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011047	TYW1	Q08960	GI:6325049	-	Protein required for the synthesis of wybutosine, a modified guanosine found at the 3'-position adjacent to the anticodon of phenylalanine tRNA which supports reading frame maintenance by stabilizing codon-anticodon interactions	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011048	IPL1	P38991	GI:6325047	-	Aurora kinase subunit of the conserved chromosomal passenger complex (CPC; Ipl1p-Sli15p-Bir1p-Nbl1p), involved in regulating kinetochore-microtubule attachments; helps maintain condensed chromosomes during anaphase and early telophase	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011049	SRP72	P38688	GI:37362700	-	Core component of the signal recognition particle (SRP) ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011050	NIP7	Q08962	GI:6325045	-	Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011051	BMS1	Q08965	GI:6325039	-	Essential conserved nucleolar GTP-binding protein required for synthesis of 40S ribosomal subunits and for processing of the 35S pre-rRNA at sites A0, A1, and A2; interacts with Rcl1p, has similarity to Tsr1p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011052	SAR1	P20606	GI:6325038	-	GTPase, GTP-binding protein of the ARF family, component of COPII coat of vesicles; required for transport vesicle formation during ER to Golgi protein transport	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011053	CET1	O13297	GI:6325028	-	Beta (RNA 5'-triphosphatase) subunit of the mRNA capping enzyme, a heterodimer (the other subunit is CEG1, a guanylyltransferase) involved in adding the 5' cap to mRNA; the mammalian enzyme is a single bifunctional polypeptide	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011054	FAS2	P19097	GI:6325025	-	Alpha subunit of fatty acid synthetase, which catalyzes the synthesis of long-chain saturated fatty acids; contains beta-ketoacyl reductase and beta-ketoacyl synthase activities; phosphorylated	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011055	NSL1	Q12143	GI:6325023	-	Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules; required for accurate chromosome segregation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011056	RVB2	Q12464	GI:6325021	-	Essential protein involved in transcription regulation; component of chromatin remodeling complexes; required for assembly and function of the INO80 complex; also referred to as reptin; member of the RUVB-like protein family	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20011057	SUI3	P09064	GI:6325018	-	Beta subunit of the translation initiation factor eIF2, involved in the identification of the start codon; proposed to be involved in mRNA binding	Saccharomyces cerevisiae	559292	Rich medium
